ttr,mattr,hapax_ratio,adj_noun_ratio,verb_ratio,avg_sent_len,sent_len_std,avg_tree_depth,punct_.,"punct_,",punct_;,punct_:,punct_!,punct_?,punct_-,punct_—,"punct_""",punct_',punct_(,punct_),flesch_kincaid_grade,flesch_reading_ease,gunning_fog
0.6770833333333334,0.8233566433566433,0.8384615384615385,0.16981132075471697,0.13973799126637554,114.5,6.5,14.0,0.5208333333333333,10.416666666666668,1.5625,0.0,0.5208333333333333,0.5208333333333333,1.5625,1.0416666666666665,0.0,0.0,0.5208333333333333,0.5208333333333333,25.28770833333333,27.75312500000001,28.308333333333334
0.7168141592920354,0.7875,0.8518518518518519,0.13793103448275862,0.1791044776119403,134.0,0.0,18.0,0.0,9.734513274336283,0.0,0.0,0.8849557522123894,0.0,0.8849557522123894,1.7699115044247788,0.0,0.0,0.0,0.0,45.60566371681416,-30.64230088495573,48.739823008849555
0.6077348066298343,0.7398484848484849,0.7636363636363637,0.21568627450980393,0.12322274881516587,35.166666666666664,15.247039785552545,7.0,2.7624309392265194,8.83977900552486,0.5524861878453038,0.0,0.0,0.5524861878453038,1.1049723756906076,0.0,0.0,0.0,0.5524861878453038,0.5524861878453038,12.73411602209945,57.495391344383066,15.381583793738493
0.6632653061224489,0.8397278911564626,0.7923076923076923,0.30952380952380953,0.17194570135746606,44.2,31.307507086959188,9.6,2.5510204081632653,6.122448979591836,0.0,0.0,0.5102040816326531,0.0,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,14.850000000000005,46.77833333333335,17.556462585034012
0.7034482758620689,0.8102083333333333,0.8137254901960784,0.42424242424242425,0.2111801242236025,26.833333333333332,10.792229715041383,6.666666666666667,4.137931034482759,3.4482758620689653,2.0689655172413794,0.0,0.0,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,11.331551724137935,56.86445402298851,12.977011494252876
0.6923076923076923,0.8572340425531915,0.7878787878787878,0.3,0.1686046511627907,21.5,15.239750654128171,6.25,6.993006993006993,8.391608391608392,0.0,0.0,0.0,0.0,2.097902097902098,0.6993006993006993,0.0,0.0,0.0,0.0,6.7380489510489525,72.22399650349652,9.076643356643357
0.6983240223463687,0.8746153846153847,0.84,0.3090909090909091,0.1477832512315271,40.6,14.527215837867903,8.6,3.35195530726257,6.70391061452514,0.0,0.0,0.0,0.0,1.1173184357541899,0.0,0.0,0.0,0.0,0.0,13.646117318435753,50.363105214152725,15.955679702048418
0.7391304347826086,0.8403030303030304,0.8,0.6666666666666666,0.24031007751937986,64.5,13.5,12.0,1.7391304347826086,2.608695652173913,0.8695652173913043,0.0,0.0,0.0,1.7391304347826086,1.7391304347826086,0.0,0.0,0.0,0.0,23.662826086956525,27.825543478260897,25.782608695652176
0.7168141592920354,0.8434375000000001,0.8148148148148148,0.15384615384615385,0.13513513513513514,18.5,7.745966692414834,5.875,9.734513274336283,7.079646017699115,0.0,0.0,0.0,1.7699115044247788,0.0,3.5398230088495577,0.0,0.0,0.0,0.0,6.3279056047197635,72.05748279252707,8.916027531956734
0.6869565217391305,0.7648484848484847,0.810126582278481,0.05128205128205128,0.12318840579710146,27.6,9.971960689854328,7.4,4.3478260869565215,8.695652173913043,2.608695652173913,0.0,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712826086956525,66.7338768115942,9.753623188405797
0.696078431372549,0.8192452830188681,0.7464788732394366,0.21052631578947367,0.08053691275167785,18.625,13.066536457684569,5.625,8.823529411764707,7.8431372549019605,0.0,0.0,0.0,0.0,1.9607843137254901,8.823529411764707,0.0,0.0,0.0,0.0,10.128235294117648,52.72705882352943,13.466666666666669
0.706766917293233,0.8126190476190474,0.8191489361702128,0.3333333333333333,0.17901234567901234,18.0,11.728408057172787,5.333333333333333,6.015037593984962,7.518796992481203,0.0,0.0,0.0,0.7518796992481203,0.7518796992481203,0.0,0.0,0.0,0.7518796992481203,0.7518796992481203,7.20791979949875,69.70623224728492,8.617878028404345
0.725925925925926,0.8234883720930235,0.8367346938775511,0.42857142857142855,0.1830065359477124,21.857142857142858,14.196866570062678,6.0,3.7037037037037033,2.9629629629629632,1.4814814814814816,0.0,1.4814814814814816,0.0,0.0,0.7407407407407408,0.0,0.0,0.0,0.0,9.500317460317461,61.300000000000026,12.455026455026456
0.6144578313253012,0.818974358974359,0.7352941176470589,0.225,0.16483516483516483,30.333333333333332,16.868774571839992,6.166666666666667,3.0120481927710845,2.4096385542168677,1.8072289156626504,0.6024096385542169,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.6024096385542169,0.6024096385542169,9.843373493975907,73.76779116465863,12.753413654618475
0.639344262295082,0.7973134328358209,0.7863247863247863,0.3125,0.1674641148325359,20.9,12.202049008260868,5.8,5.46448087431694,5.46448087431694,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,0.0,0.0,0.0,8.118584699453553,69.45066393442625,11.03584699453552
0.62,0.7651655629139074,0.8225806451612904,0.296875,0.12133891213389121,39.833333333333336,21.003306617980154,7.833333333333333,3.0,6.5,1.5,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.5,0.5,12.573000000000004,64.29066666666668,13.733333333333334
0.655367231638418,0.7859375000000002,0.8017241379310345,0.37209302325581395,0.13592233009708737,29.428571428571427,10.768434597167287,6.142857142857143,3.954802259887006,7.909604519774012,0.0,0.0,0.0,0.0,0.5649717514124294,1.1299435028248588,0.0,0.0,0.5649717514124294,0.5649717514124294,11.338095238095239,58.81067796610172,13.956093623890235
0.7155963302752294,0.7943333333333334,0.7948717948717948,0.68,0.09285714285714286,23.333333333333332,7.866949147470631,5.666666666666667,5.5045871559633035,11.926605504587156,0.0,0.0,0.0,0.0,5.5045871559633035,0.0,0.0,0.0,0.0,0.0,9.032614678899083,62.66005351681959,10.569418960244649
0.6815642458100558,0.8270769230769232,0.7704918032786885,0.20930232558139536,0.18518518518518517,24.0,10.1762250149825,6.444444444444445,5.027932960893855,10.614525139664805,0.5586592178770949,0.0,0.0,0.0,1.675977653631285,0.5586592178770949,0.0,0.0,0.0,0.0,10.427001862197393,55.73045934202361,11.307510862818127
0.6517857142857143,0.7873015873015873,0.7945205479452054,0.45,0.17557251908396945,26.2,8.182909018191515,6.6,4.464285714285714,5.357142857142857,0.0,0.0,0.0,0.0,0.8928571428571428,0.8928571428571428,0.0,0.0,0.0,0.0,10.529928571428574,59.46507142857145,13.602857142857141
0.6647727272727273,0.7725984251968504,0.8205128205128205,0.3076923076923077,0.09523809523809523,70.0,12.754084313139327,13.333333333333334,1.7045454545454544,7.386363636363637,0.0,0.0,0.0,0.0,2.840909090909091,1.1363636363636365,0.0,0.0,0.5681818181818182,0.5681818181818182,24.99,20.388333333333364,28.012121212121215
0.6878980891719745,0.822222222222222,0.8055555555555556,0.5588235294117647,0.19889502762430938,25.857142857142858,11.01205276605815,7.0,5.095541401273886,7.006369426751593,0.0,0.0,0.0,0.0,0.6369426751592357,1.2738853503184715,0.0,0.0,0.0,0.0,11.2705186533212,54.20630573248411,13.04786169244768
0.5961538461538461,0.7472897196261683,0.7096774193548387,0.28205128205128205,0.125,20.444444444444443,12.093259014022932,6.222222222222222,6.41025641025641,7.051282051282051,1.282051282051282,0.0,0.0,0.641025641025641,0.641025641025641,1.282051282051282,0.0,0.0,0.0,0.0,9.172564102564106,60.17243589743592,10.77948717948718
0.6809815950920245,0.74859649122807,0.8648648648648649,0.43902439024390244,0.10638297872340426,62.666666666666664,19.601587237318874,11.333333333333334,1.2269938650306749,12.883435582822086,0.6134969325153374,0.0,0.0,0.6134969325153374,0.0,0.0,0.0,0.0,0.0,0.0,23.046625766871163,26.603231083844605,25.6597137014315
0.5803108808290155,0.7397222222222223,0.7053571428571429,0.24444444444444444,0.17872340425531916,78.33333333333333,32.601976763516795,8.0,2.5906735751295336,13.471502590673575,0.5181347150259068,0.0,0.0,0.0,0.0,1.5544041450777202,0.0,0.0,0.0,0.0,15.910632124352336,49.7420103626943,18.548808290155442
0.7524752475247525,0.8446153846153845,0.7763157894736842,0.1111111111111111,0.183206106870229,26.2,12.843675486401857,5.8,7.920792079207921,10.891089108910892,0.0,0.0,0.0,0.9900990099009901,1.9801980198019802,0.0,0.0,0.0,0.0,0.0,6.510410183875532,74.0850495049505,6.9595473833097605
0.6630434782608695,0.7952592592592591,0.8442622950819673,0.3191489361702128,0.14285714285714285,31.0,21.071307505705477,6.857142857142857,4.3478260869565215,5.978260869565218,0.5434782608695652,0.0,0.0,0.0,0.5434782608695652,1.6304347826086956,0.0,0.0,0.5434782608695652,0.5434782608695652,12.746211180124224,50.49630434782611,15.514285714285714
0.6935483870967742,0.8303999999999999,0.7674418604651163,0.3125,0.15862068965517243,48.333333333333336,21.29684379328438,9.333333333333334,4.838709677419355,8.870967741935484,0.0,0.0,0.0,0.0,0.0,1.6129032258064515,0.0,0.0,0.8064516129032258,0.8064516129032258,11.591677419354841,56.12751612903227,13.790967741935484
0.7739130434782608,0.8406060606060607,0.8651685393258427,0.42857142857142855,0.14788732394366197,17.75,10.779030568655049,5.0,6.086956521739131,4.3478260869565215,0.0,0.0,0.0,0.8695652173913043,0.8695652173913043,3.4782608695652173,0.0,0.0,0.0,0.0,10.354565217391308,54.9634420289855,11.492753623188406
0.8260869565217391,0.9251515151515152,0.8631578947368421,0.38461538461538464,0.2,11.071428571428571,6.518811084790206,3.642857142857143,10.434782608695652,8.695652173913043,0.8695652173913043,0.0,0.8695652173913043,3.4782608695652173,0.8695652173913043,1.7391304347826086,0.0,0.0,0.0,0.0,5.40608695652174,72.05963210702343,7.3645484949832785
0.79,0.8698039215686276,0.8354430379746836,0.09375,0.140625,12.8,7.520638270785266,4.3,10.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712,79.09100000000002,5.6000000000000005
0.6666666666666666,0.7916923076923076,0.7368421052631579,0.8333333333333334,0.16546762589928057,34.75,20.980645843252777,6.75,2.631578947368421,11.403508771929824,0.0,0.0,0.8771929824561403,0.0,0.8771929824561403,1.7543859649122806,0.0,0.0,0.0,0.0,11.051315789473687,66.5917105263158,12.803508771929826
0.6560509554140127,0.7833333333333334,0.7864077669902912,0.42857142857142855,0.20670391061452514,22.375,14.840295650693756,6.0,3.821656050955414,6.369426751592357,0.0,0.0,1.910828025477707,0.0,0.0,1.2738853503184715,0.0,0.0,0.0,0.0,6.395498938428876,80.28048124557681,8.506440198159943
0.6538461538461539,0.7938317757009345,0.7941176470588235,0.5833333333333334,0.15789473684210525,23.75,14.489220130842101,5.625,4.487179487179487,8.333333333333332,1.9230769230769231,0.0,0.641025641025641,0.0,0.0,2.564102564102564,0.0,0.0,0.641025641025641,0.641025641025641,8.202179487179489,70.98865384615387,9.851282051282052
0.6226415094339622,0.7523636363636362,0.7575757575757576,0.4090909090909091,0.21195652173913043,20.444444444444443,15.819194466857246,5.666666666666667,6.289308176100629,6.289308176100629,0.0,0.0,0.628930817610063,0.0,0.0,0.0,0.0,0.0,0.628930817610063,0.628930817610063,5.632178387650086,80.42778730703263,6.7881074899942835
0.6535433070866141,0.8138461538461537,0.7228915662650602,0.7058823529411765,0.13986013986013987,28.6,16.181470884935027,6.2,3.937007874015748,5.511811023622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574803149606299,1.574803149606299,9.553795275590552,71.80675590551182,11.7348031496063
0.7033898305084746,0.8133333333333332,0.7590361445783133,0.2608695652173913,0.19852941176470587,22.666666666666668,13.046923860520616,6.166666666666667,5.084745762711865,4.23728813559322,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.847457627118644,0.847457627118644,8.180000000000003,71.44451977401131,11.256497175141243
0.6909090909090909,0.7950819672131146,0.8157894736842105,0.15789473684210525,0.22962962962962963,33.75,13.442005058770064,5.5,1.8181818181818181,13.636363636363635,0.9090909090909091,0.0,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,10.475000000000001,68.94250000000002,11.727272727272727
